4169.6s 20569 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4169.6s 20570 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4169.6s 20571 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4169.6s 20572 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4169.6s 20573 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4169.6s 20574 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4169.6s 20575 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4169.6s 20576 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4169.6s 20577 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4169.6s 20578 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4169.6s 20579 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4169.6s 20580 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4169.6s 20581 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4169.6s 20582 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4169.6s 20583 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4169.6s 20584 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4169.6s 20585 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4169.6s 20586 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4169.6s 20587 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4169.6s 20588 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4169.6s 20589 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4169.6s 20590 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4169.6s 20591 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4169.6s 20592 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4169.6s 20593 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4169.6s 20594 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4169.6s 20595 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4169.6s 20596 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4169.6s 20597 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4169.6s 20598 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4169.6s 20599 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4169.7s 20600 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4169.7s 20601 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4169.7s 20602 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4169.7s 20603 Stagnation detected. Diversifying 40% of non-elite population.
4169.7s 20604 Gen: 450. a 1.1020, p_hybrid 0.2755, accepted 23. Avg 28218.9689, Best 23245.1559, Worst 35719.0879, Best vehicles 11
4169.7s 20605 Gen 450 done, no improvement for 0 gens, already consumed 126 sec
4169.7s 20606 Periodic deep local search on global best.
4169.7s 20607 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4169.7s 20608 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4169.7s 20609 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4169.7s 20610 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4169.7s 20611 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4169.7s 20612 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4169.7s 20613 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4169.7s 20614 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4169.7s 20615 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4169.7s 20616 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4169.7s 20617 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4169.7s 20618 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4169.7s 20619 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4169.7s 20620 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4169.7s 20621 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4169.7s 20622 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4169.7s 20623 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4169.7s 20624 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4169.7s 20625 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4169.7s 20626 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4169.7s 20627 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4169.7s 20628 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4169.7s 20629 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4169.7s 20630 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4169.7s 20631 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4169.7s 20632 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4169.7s 20633 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4169.7s 20634 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4170.0s 20635 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4170.0s 20636 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4170.0s 20637 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4170.0s 20638 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4170.0s 20639 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4170.0s 20640 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4170.0s 20641 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4170.0s 20642 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4170.0s 20643 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4170.0s 20644 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4170.0s 20645 Gen: 475. a 1.0520, p_hybrid 0.2630, accepted 19. Avg 26988.9440, Best 23245.1559, Worst 33416.5943, Best vehicles 11
4170.0s 20646 Gen 475 done, no improvement for 25 gens, already consumed 126 sec
4170.0s 20647 Periodic deep local search on global best.
4170.0s 20648 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4170.0s 20649 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4170.0s 20650 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4170.0s 20651 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4170.0s 20652 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4170.1s 20653 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4170.1s 20654 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4170.1s 20655 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4170.1s 20656 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4170.1s 20657 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4170.1s 20658 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4170.1s 20659 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4170.1s 20660 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4170.1s 20661 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4170.1s 20662 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4170.1s 20663 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4170.1s 20664 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4170.1s 20665 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4170.1s 20666 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4170.1s 20667 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4170.1s 20668 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4170.1s 20669 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4170.1s 20670 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4170.1s 20671 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4170.1s 20672 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4170.1s 20673 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4170.1s 20674 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4170.1s 20675 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4170.1s 20676 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4170.1s 20677 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4170.1s 20678 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4170.1s 20679 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4170.1s 20680 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4170.1s 20681 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4170.1s 20682 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4170.1s 20683 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4170.1s 20684 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4170.1s 20685 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4170.1s 20686 Stagnation detected. Diversifying 40% of non-elite population.
4170.1s 20687 Gen: 500. a 1.0020, p_hybrid 0.2505, accepted 21. Avg 25434.3598, Best 23245.1559, Worst 29370.7087, Best vehicles 11
4170.1s 20688 Gen 500 done, no improvement for 0 gens, already consumed 126 sec
4170.1s 20689 Periodic deep local search on global best.
4170.1s 20690 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4170.1s 20691 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4170.1s 20692 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4170.1s 20693 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4170.1s 20694 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4170.1s 20695 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4170.1s 20696 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4170.1s 20697 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4170.1s 20698 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4170.1s 20699 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4170.1s 20700 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4170.3s 20701 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4170.3s 20702 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4170.3s 20703 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4170.3s 20704 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4170.3s 20705 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4170.3s 20706 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4170.3s 20707 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4170.3s 20708 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4170.3s 20709 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4170.3s 20710 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4170.3s 20711 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4170.3s 20712 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4170.3s 20713 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4170.3s 20714 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4170.3s 20715 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4170.3s 20716 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4170.3s 20717 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4170.3s 20718 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4170.3s 20719 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4170.3s 20720 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4170.3s 20721 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4170.3s 20722 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4170.3s 20723 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4170.3s 20724 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4170.4s 20725 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4170.4s 20726 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4170.4s 20727 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4170.4s 20728 Gen: 525. a 0.9520, p_hybrid 0.2380, accepted 22. Avg 24482.6336, Best 23245.1559, Worst 29480.1385, Best vehicles 11
4170.4s 20729 Gen 525 done, no improvement for 25 gens, already consumed 127 sec
4170.4s 20730 Periodic deep local search on global best.
4170.4s 20731 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4170.4s 20732 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4170.4s 20733 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4170.4s 20734 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4170.4s 20735 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4170.4s 20736 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4170.4s 20737 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4170.4s 20738 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4170.4s 20739 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4170.4s 20740 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4170.4s 20741 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4170.4s 20742 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4170.4s 20743 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4170.4s 20744 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4170.4s 20745 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4170.4s 20746 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4170.4s 20747 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4170.4s 20748 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4170.4s 20749 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4170.4s 20750 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4170.4s 20751 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4170.4s 20752 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4170.4s 20753 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4170.4s 20754 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4170.4s 20755 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4170.4s 20756 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4170.4s 20757 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4170.4s 20758 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4170.4s 20759 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4170.4s 20760 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4170.4s 20761 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4170.4s 20762 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4170.4s 20763 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4170.4s 20764 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4170.5s 20765 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4170.5s 20766 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4170.7s 20767 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4170.7s 20768 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4170.7s 20769 Stagnation detected. Diversifying 40% of non-elite population.
4170.7s 20770 Gen: 550. a 0.9020, p_hybrid 0.2255, accepted 22. Avg 24271.4476, Best 23245.1559, Worst 27651.7659, Best vehicles 11
4170.7s 20771 Gen 550 done, no improvement for 0 gens, already consumed 127 sec
4170.7s 20772 Periodic deep local search on global best.
4170.7s 20773 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4170.7s 20774 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4170.7s 20775 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4170.7s 20776 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4170.7s 20777 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4170.7s 20778 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4170.7s 20779 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4170.7s 20780 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4170.7s 20781 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4170.7s 20782 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4170.7s 20783 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4170.7s 20784 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4170.7s 20785 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4170.7s 20786 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4170.7s 20787 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4170.7s 20788 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4170.8s 20789 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4170.8s 20790 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4170.8s 20791 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4170.8s 20792 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4170.8s 20793 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4170.8s 20794 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4170.8s 20795 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4170.8s 20796 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4170.8s 20797 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4170.8s 20798 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4170.8s 20799 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4170.8s 20800 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4170.8s 20801 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4170.8s 20802 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4170.8s 20803 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4170.8s 20804 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4170.8s 20805 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4170.8s 20806 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4170.8s 20807 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4170.8s 20808 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4170.8s 20809 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4170.8s 20810 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4170.8s 20811 Gen: 575. a 0.8520, p_hybrid 0.2130, accepted 22. Avg 24411.9546, Best 23245.1559, Worst 29435.2499, Best vehicles 11
4170.8s 20812 Gen 575 done, no improvement for 25 gens, already consumed 127 sec
4170.8s 20813 Periodic deep local search on global best.
4170.8s 20814 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4170.8s 20815 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4170.8s 20816 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4170.8s 20817 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4170.8s 20818 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4170.8s 20819 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4170.8s 20820 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4170.8s 20821 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4170.8s 20822 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4170.8s 20823 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4170.8s 20824 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4170.8s 20825 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4170.8s 20826 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4170.8s 20827 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4170.8s 20828 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4170.8s 20829 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4170.8s 20830 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4170.8s 20831 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4170.8s 20832 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4171.1s 20833 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4171.2s 20834 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4171.2s 20835 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4171.2s 20836 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4171.2s 20837 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4171.2s 20838 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4171.2s 20839 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4171.2s 20840 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4171.2s 20841 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4171.2s 20842 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4171.2s 20843 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4171.2s 20844 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4171.2s 20845 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4171.2s 20846 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4171.2s 20847 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4171.2s 20848 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4171.2s 20849 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4171.2s 20850 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4171.2s 20851 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4171.2s 20852 Stagnation detected. Diversifying 40% of non-elite population.
4171.2s 20853 Gen: 600. a 0.8020, p_hybrid 0.2005, accepted 21. Avg 24057.4582, Best 23245.1559, Worst 27567.7824, Best vehicles 11
4171.2s 20854 Gen 600 done, no improvement for 0 gens, already consumed 127 sec
4171.2s 20855 Periodic deep local search on global best.
4171.2s 20856 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4171.2s 20857 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4171.2s 20858 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4171.2s 20859 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4171.2s 20860 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4171.2s 20861 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4171.2s 20862 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4171.2s 20863 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4171.2s 20864 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4171.2s 20865 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4171.2s 20866 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4171.2s 20867 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4171.2s 20868 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4171.2s 20869 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4171.2s 20870 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4171.2s 20871 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4171.2s 20872 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4171.2s 20873 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4171.2s 20874 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4171.2s 20875 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4171.2s 20876 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4171.2s 20877 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4171.2s 20878 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4171.2s 20879 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4171.3s 20880 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4171.3s 20881 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
4171.3s 20882 Applying LS move: opt=2opt*, delta=-4.0246, current_len=12
4171.3s 20883 Applying LS move: opt=2exchange, delta=-4.9569, current_len=12
4171.3s 20884 Applying LS move: opt=2exchange, delta=-1.4639, current_len=12
4171.3s 20885 Applying LS move: opt=2exchange, delta=-2.0583, current_len=12
4171.3s 20886 Applying LS move: opt=2opt*, delta=-4.5277, current_len=12
4171.3s 20887 Applying LS move: opt=oropt_single, delta=-1.1856, current_len=12
4171.3s 20888 Applying LS move: opt=oropt_single, delta=-9.6277, current_len=12
4171.3s 20889 Applying LS move: opt=2opt, delta=-1.2600, current_len=12
4171.3s 20890 Applying LS move: opt=2opt*, delta=-0.7887, current_len=12
4171.3s 20891 Applying LS move: opt=2opt*, delta=-1.5466, current_len=12
4171.3s 20892 Applying LS move: opt=oropt_single, delta=-0.5337, current_len=12
4171.3s 20893 Applying LS move: opt=2opt*, delta=-0.0566, current_len=12
4171.4s 20894 Gen: 625. a 0.7520, p_hybrid 0.1880, accepted 27. Avg 23931.7176, Best 23245.1559, Worst 27420.6453, Best vehicles 11
4171.4s 20895 Gen 625 done, no improvement for 25 gens, already consumed 128 sec
4171.4s 20896 Periodic deep local search on global best.
4171.4s 20897 Applying LS move: opt=2opt*, delta=-43.1891, current_len=13
4171.5s 20898 Applying LS move: opt=2exchange, delta=-36.9721, current_len=13
4171.5s 20899 Applying LS move: opt=2opt*, delta=-30.2360, current_len=13
4171.5s 20900 Applying LS move: opt=2opt*, delta=-25.7157, current_len=13
4171.5s 20901 Applying LS move: opt=2exchange, delta=-22.4406, current_len=13
4171.5s 20902 Applying LS move: opt=2opt*, delta=-20.7921, current_len=13
4171.5s 20903 Applying LS move: opt=2opt*, delta=-18.9704, current_len=13
4171.5s 20904 Applying LS move: opt=2opt*, delta=-9.5721, current_len=13
4171.5s 20905 Applying LS move: opt=2exchange, delta=-8.2822, current_len=13
4171.5s 20906 Applying LS move: opt=2opt, delta=-8.9093, current_len=13
4171.5s 20907 Applying LS move: opt=2opt, delta=-7.8919, current_len=13
4171.5s 20908 Applying LS move: opt=2opt*, delta=-7.1331, current_len=13
4171.5s 20909 Applying LS move: opt=2opt*, delta=-6.3236, current_len=13
4171.5s 20910 Applying LS move: opt=2opt*, delta=-2013.5916, current_len=13
4171.5s 20911 Applying LS move: opt=2opt*, delta=-6.2592, current_len=12
4171.5s 20912 Applying LS move: opt=2exchange, delta=-6.2128, current_len=12
4171.5s 20913 Applying LS move: opt=2opt*, delta=-5.8637, current_len=12
4171.5s 20914 Applying LS move: opt=oropt_single, delta=-3.9113, current_len=12
4171.5s 20915 Applying LS move: opt=2opt*, delta=-5.1717, current_len=12
4171.5s 20916 Applying LS move: opt=2opt*, delta=-8.6614, current_len=12
4171.5s 20917 Applying LS move: opt=oropt_single, delta=-4.2856, current_len=12
4171.5s 20918 Applying LS move: opt=2opt, delta=-3.2514, current_len=12
4171.5s 20919 Applying LS move: opt=oropt_single, delta=-2.5548, current_len=12
4171.5s 20920 Applying LS move: opt=2opt, delta=-2.3852, current_len=12
4171.5s 20921 Applying LS move: opt=2opt*, delta=-2.1690, current_len=12
4171.5s 20922 Applying LS move: opt=2opt*, delta=-3.9113, current_len=12
